도로명,지번주소,위도,경도
서울특별시 강북구 한천로 969 번동파출소 (번동),서울특별시 강북구 번동 410-23 강북경찰서 번동파출소 번동파출소,37.6359934,127.0326107
서울특별시 강북구 오현로 204 (번동),서울특별시 강북구 번동 236 번동초등학교,37.6289932,127.0407182
"서울특별시 강북구 한천로105길 23 번동 번동1단지주공아파트 (번동, 번동1단지주공아파트)",서울특별시 강북구 번동 242 번동1단지주공아파트 번동 번동1단지주공아파트,37.6247139,127.0471206
서울특별시 강북구 월계로37길 137 번동기산그린아파트,서울특별시 강북구 번동 191 기산그린아파트 번동기산그린아파트,37.6274782,127.0436646
서울특별시 강북구 월계로 227 번3파출소 (번동),서울특별시 강북구 번동 242-6 번3파출소 번3파출소,37.6236158,127.0481509
서울특별시 강북구 월계로 227 번3파출소 (번동),서울특별시 강북구 번동 242-6 번3파출소 번3파출소,37.6236158,127.0481509
"서울특별시 강북구 한천로105길 21, 번3동주민센터 (번동)",서울특별시 강북구 번동 242번지 3호 번3동주민센터,37.6247139,127.0471206
서울특별시 강북구 도봉로 62 롯데백화점 미아점 (미아동),서울특별시 강북구 미아동 70-6 롯데백화점 롯데백화점 미아점,37.6142324,127.0305324
서울특별시 강북구 삼양로 247 롯데마트 삼양점 (미아동),서울특별시 강북구 미아동 1359 롯데마트 롯데마트 삼양점,37.6255909,127.0177326
서울특별시 강북구 솔매로49길 20 동화치안센터 (미아동),서울특별시 강북구 미아동 193-1 신일고등학교 동화치안센터,37.6281913,127.0274766
서울특별시 강북구 노해로8길 22 지하1층,서울특별시 강북구 노해로8길 22 지하1층,37.6380002,127.0242528
서울특별시 강북구 인수봉로20가길 24 구세군종합사회복지관,서울특별시 강북구 미아동 791-1509 구세군강북사회종합복지관 구세군종합사회복지관,37.6256901,127.0134164
서울특별시 강북구 삼양로54길 68 강북청소년문화정보도서관 (미아동),서울특별시 강북구 미아동 754-1 강북청소년문화정보도서관 강북청소년문화정보도서관,37.6230328,127.0216752
서울특별시 강북구 솔샘로 254 401호 강북신나는탁구클럽 (미아동),서울특별시 강북구 미아동 688-5 삼양아케이트 401호 강북신나는탁구클럽,37.6193237,127.020766
서울특별시 강북구 삼양로92길 40 강북노인종합복지관,서울특별시 강북구 수유동 122 강북노인종합복지관 강북노인종합복지관,37.6357336,127.0187839
서울특별시 강북구 삼양로92길 40 강북노인종합복지관,서울특별시 강북구 수유동 122 강북노인종합복지관 강북노인종합복지관,37.6357336,127.0187839
서울특별시 강북구 삼양로 476 스마트빌딩 1층 (수유동),서울특별시 강북구 수유동 322-14 스마트빌딩 1층,37.645847,127.0156238
서울특별시 강북구 삼양로19길 154,서울특별시 강북구 미아동 1353-8 강북구보건소삼각산분소,37.6170136,127.015628
서울특별시 강북구 인수봉로 291 강북구장애인회관 (수유동),서울특별시 강북구 수유동 545-3 강북구장애인회관 강북구장애인회관,37.6448072,127.0104948
"서울특별시 강북구 솔샘로 174 SK북한산시티아파트(임대) (미아동, SK북한산시티아파트)",서울특별시 강북구 미아동 1353 SK북한산시티아파트 SK북한산시티아파트(임대),37.6179813,127.0126381
"서울특별시 강북구 솔샘로 174 SK북한산시티아파트(임대) (미아동, SK북한산시티아파트)",서울특별시 강북구 미아동 1353 SK북한산시티아파트 SK북한산시티아파트(임대),37.6179813,127.0126381
"서울특별시 구로구 천왕로 91 (오류동, 천왕 이펜하우스 1단지)",서울특별시 구로구 오류동 352 천왕 이펜하우스 1단지,37.4859861,126.8372479
서울특별시 양천구 신정로 260,서울특별시 양천구 신정동 1277 신트리4단지아파트,37.5112744,126.8507866
"서울특별시 양천구 안양천로 939, 목동종합운동장 (목동)",서울특별시 양천구 목동 914 목동종합운동장,37.5305027,126.8816543
서울특별시 성동구 고산자로 270,서울특별시 성동구 행당동 7 성동구청,37.5632308,127.0367624
서울특별시 구로구 고척로 49 210동 제2관리사무소,서울특별시 구로구 오류동 338 동부골든아파트 210동 제2관리사무소,37.4992912,126.8395305
"서울특별시 구로구 개봉로3길 87 (개봉동, 개봉한진아파트)",서울특별시 구로구 개봉동 478 개봉한진아파트,37.484681,126.8519377
"서울특별시 구로구 개봉로3길 87 (개봉동, 개봉한진아파트)",서울특별시 구로구 개봉동 478 개봉한진아파트,37.484681,126.8519377
서울특별시 서대문구 북아현로1가길 20 e편한세상신촌아파트 1단지,서울특별시 서대문구 북아현동 223-5 e편한세상신촌 1단지 e편한세상신촌아파트 1단지,37.5581928,126.9517076
서울특별시 서대문구 문화촌길 6-24 (홍제동) 문화촌현대아파트,서울특별시 서대문구 문화촌길 6-24 (홍제동) 문화촌현대아파트,37.5929261,126.9494069
서울특별시 서대문구 증가로 191,서울특별시 서대문구 증가로 191,37.5782468,126.9166617
서울특별시 서대문구 독립문공원길 13,서울특별시 서대문구 독립문공원길 13,37.5719126,126.9585393
서울특별시 서대문구 북아현로1길 17 e편한세상신촌아파트 2단지,서울특별시 서대문구 북아현동 149-31 e편한세상신촌 2단지 e편한세상신촌아파트 2단지,37.5584688,126.9546329
서울특별시 서대문구 세검정로1길 95 (홍은동) 벽산아파트,서울특별시 서대문구 세검정로1길 95 (홍은동) 벽산아파트,37.5951885,126.9444531
서울특별시 서대문구 독립문공원길 17 관리사무소 건물1층,서울특별시 서대문구 현저동 200 독립문극동아파트 관리사무소 건물1층,37.5720394,126.9567761
"서울특별시 서대문구 거북골로 154 (북가좌동, 북가좌삼호아파트)",서울특별시 서대문구 북가좌동 449번지 북가좌삼호아파트,37.576504,126.913169
서울특별시 구로구 경인로19길 39 (오류동),서울특별시 구로구 오류동 15 서울오류초등학교,37.4977093,126.8420382
"서울특별시 구로구 고척로52길 48 (고척동, 고척대우아파트)",서울특별시 구로구 고척동 296 고척대우아파트,37.5030323,126.8554746
"서울특별시 동작구 상도로55길 47 상도래미안2차아파트 (상도동, 래미안상도2차아파트)","서울특별시 동작구 상도로55길 47 상도래미안2차아파트(상도동, 래미안상도2차아파트)",37.4982461,126.9579568
"서울특별시 동작구 상도로55길 47 상도래미안2차아파트 (상도동, 래미안상도2차아파트)","서울특별시 동작구 상도로55길 47 상도래미안2차아파트(상도동, 래미안상도2차아파트)",37.4982461,126.9579568
"서울특별시 동작구 상도로55길 47 상도래미안2차아파트 (상도동, 래미안상도2차아파트)","서울특별시 동작구 상도로55길 47 상도래미안2차아파트(상도동, 래미안상도2차아파트)",37.4982461,126.9579568
"서울특별시 동작구 상도로55길 47 상도래미안2차아파트 (상도동, 래미안상도2차아파트)","서울특별시 동작구 상도로55길 47 상도래미안2차아파트(상도동, 래미안상도2차아파트)",37.4982461,126.9579568
"서울특별시 동작구 상도로55길 47 상도래미안2차아파트 (상도동, 래미안상도2차아파트)","서울특별시 동작구 상도로55길 47 상도래미안2차아파트(상도동, 래미안상도2차아파트)",37.4982461,126.9579568
"서울특별시 동작구 상도로55길 47 상도래미안2차아파트 (상도동, 래미안상도2차아파트)","서울특별시 동작구 상도로55길 47 상도래미안2차아파트(상도동, 래미안상도2차아파트)",37.4982461,126.9579568
"서울특별시 동작구 상도로55길 47 상도래미안2차아파트 (상도동, 래미안상도2차아파트)","서울특별시 동작구 상도로55길 47 상도래미안2차아파트(상도동, 래미안상도2차아파트)",37.4982461,126.9579568
"서울특별시 동작구 상도로55길 47 상도래미안2차아파트 (상도동, 래미안상도2차아파트)","서울특별시 동작구 상도로55길 47 상도래미안2차아파트(상도동, 래미안상도2차아파트)",37.4982461,126.9579568
"서울특별시 동작구 상도로55길 47 상도래미안2차아파트 (상도동, 래미안상도2차아파트)","서울특별시 동작구 상도동 421 래미안상도2차아파트 상도래미안2차아파트 (상도동, 래미안상도2차아파트)",37.4980679,126.9582622
"서울특별시 구로구 신도림로 16 (신도림동, 신도림대림1,2차아파트)","서울특별시 구로구 신도림동 642 신도림대림1,2차아파트",37.5058413,126.880595
"서울특별시 구로구 신도림로 16 (신도림동, 신도림대림1,2차아파트)","서울특별시 구로구 신도림동 642 신도림대림1,2차아파트",37.5058413,126.880595
서울특별시 구로구 중앙로 6 (고척동),서울특별시 구로구 고척동 76-10 고산초등학교,37.4991509,126.8654715
"서울특별시 구로구 구일로4길 65 (구로동, 구로주공아파트)",서울특별시 구로구 구로동 685-222 구로주공아파트,37.4935922,126.875495
서울특별시 구로구 디지털로 288 (구로동),서울특별시 구로구 구로동 212-8 대륭포스트타워1차,37.4836805,126.8954217
서울특별시 구로구 오류로 36-25 50플러스 수영장 (오류동),서울특별시 구로구 오류동 156-194 50플러스 남부캠퍼스 50플러스 수영장,37.4886689,126.8417432
서울특별시 구로구 고척로27바길 7 (개봉동),서울특별시 구로구 개봉동 105-24 개봉한옥어린이도서관,37.5070127,126.8455692
"서울특별시 강동구 고덕로 399, 지하1층 (고덕동, 고덕센트럴푸르지오)",서울특별시 강동구 고덕동 210-1 고덕센트럴푸르지오,37.5577193,127.1700869
"서울특별시 강동구 고덕로 399, 지하1층 (고덕동, 고덕센트럴푸르지오)",서울특별시 강동구 고덕동 210-1 고덕센트럴푸르지오,37.5577193,127.1700869
"서울특별시 강북구 오현로 45 (미아동, 꿈의숲 해링턴 플레이스)",서울특별시 강북구 미아동 1369 꿈의숲 해링턴 플레이스,37.6185185,127.0344267
서울특별시 구로구 경인로65길 16-15,서울특별시 구로구 신도림동 646 신도림4차e-편한세상,37.5106091,126.8868599
서울특별시 구로구 경인로65길 16-15,서울특별시 구로구 신도림동 646 신도림4차e-편한세상,37.5106091,126.8868599
서울특별시 구로구 경인로65길 16-15,서울특별시 구로구 신도림동 646 신도림4차e-편한세상,37.5106091,126.8868599
"서울특별시 구로구 경인로20가길 38, 3층 (오류동)",서울특별시 구로구 오류동 64번지 28호,37.4955972,126.8484921
"서울특별시 은평구 서오릉로 지하 63, 6호선 역촌역사무소 (녹번동)",서울특별시 은평구 녹번동 153번지 31호 6호선 역촌역사무소,37.6057323,126.9230798
서울특별시 성북구 화랑로18길 6,서울특별시 성북구 상월곡동 97-22,37.605834,127.0479857
"서울특별시 양천구 신정이펜1로 20, 서울특별시서남병원 (신정동)",서울특별시 양천구 신정동 1320-7 서울특별시서남병원,37.5119048,126.8332132
서울특별시 양천구 남부순환로 407 (신월동),서울특별시 양천구 신월동 131번지 4호,37.5317835,126.8315138
"서울특별시 양천구 목동서로 339, 양천보건소 (신정동)",서울특별시 양천구 신정동 321번지 5호 양천보건소,37.5167331,126.8656765
"서울특별시 양천구 목동남로4길 6-46 (신정동, 목동2차우성아파트)",서울특별시 양천구 신정동 337번지 2호 목동2차우성아파트,37.5078691,126.8667253
"서울특별시 양천구 목동로3길 57 (신정동, 양천아파트)",서울특별시 양천구 신정동 276번지 양천아파트,37.5109999,126.8652145
"서울특별시 양천구 신정로14길 1 (신정동, 학마을아파트)",서울특별시 양천구 신정동 1294번지 학마을아파트,37.5094294,126.8452006
"서울특별시 양천구 신정로 275 (신정동, 신트리2단지아파트)",서울특별시 양천구 신정동 1258번지 신트리2단지아파트,37.5130104,126.8524909
"서울특별시 양천구 목동동로12길 59 (목동, 목동현대아파트)",서울특별시 양천구 목동 931번지 목동현대아파트,37.5231682,126.8777861
"서울특별시 양천구 신정이펜1로 20, 서울특별시서남병원 (신정동)",서울특별시 양천구 신정동 1320번지 7호 서울특별시서남병원,37.512746,126.8323147
서울특별시 구로구 새말로 73 (구로동),서울특별시 구로구 구로동 3-13 미래초등학교,37.505052,126.8880122
서울특별시 구로구 남부순환로105길 218 (가리봉동),서울특별시 구로구 가리봉동 17 영일초등학교,37.4854036,126.8838475
서울특별시 구로구 공원로6가길 67 관리사무실 입구,서울특별시 구로구 구로동 23 구로우성아파트 관리사무실 입구,37.5039735,126.8890278
"서울특별시 양천구 신목로 5 (신정동, 목동삼성아파트)",서울특별시 양천구 신정동 1278번지 1호 목동삼성아파트,37.5157639,126.8763711
서울특별시 양천구 목동서로 130,서울특별시 양천구 목동 904 목동신시가지아파트4단지,37.5319338,126.8715871
서울특별시 양천구 목동중앙본로7가길 11,서울특별시 양천구 목동 717-28 목동보건지소,37.5401003,126.8669934
"서울특별시 양천구 신정로 110 (신정동, 신정숲속마을)",서울특별시 양천구 신정동 1324 신정숲속마을,37.505814,126.8349231
"서울특별시 양천구 신정로 110 (신정동, 신정숲속마을)",서울특별시 양천구 신정동 1324 신정숲속마을,37.505814,126.8349231
"서울특별시 구로구 중앙로5길 62 (고척동, 서울가든아파트)",서울특별시 구로구 고척동 141-1 서울가든아파트,37.50255,126.8605639
"서울특별시 구로구 경인로20가길 38, 2층 (오류동)",서울특별시 구로구 오류동 64번지 28호,37.4955972,126.8484921
"서울특별시 강남구 영동대로 517, 아셈타워 (삼성동)",서울특별시 강남구 삼성동 159번지 아셈타워,37.5125278,127.0588432
"서울특별시 성동구 마조로 77, 성동노인종합복지관 (마장동)",서울특별시 성동구 마장동 798-1 성동노인종합복지관,37.5648072,127.0413981
"서울특별시 양천구 오목로 300 (목동, 현대하이페리온2)",서울특별시 양천구 목동 961번지 현대하이페리온2,37.5243509,126.8699316
"서울특별시 양천구 오목로 300 (목동, 현대하이페리온2)",서울특별시 양천구 목동 961번지 현대하이페리온2,37.5243509,126.8699316
"서울특별시 양천구 오목로 300 (목동, 현대하이페리온2)",서울특별시 양천구 목동 961번지 현대하이페리온2,37.5243509,126.8699316
"서울특별시 양천구 오목로 300 (목동, 현대하이페리온2)",서울특별시 양천구 목동 961번지 현대하이페리온2,37.5243509,126.8699316
"서울특별시 구로구 고척로60길 30 (고척동, 벽산베스트블루밍아파트)",서울특별시 구로구 고척동 342번지 벽산베스트블루밍아파트,37.5047065,126.8591146
서울특별시 구로구 경인로 662,서울특별시 구로구 신도림동 692 디큐브시티,37.5086043,126.8889308
서울특별시 구로구 경인로 662,서울특별시 구로구 신도림동 692 디큐브시티,37.5086043,126.8889308
"서울특별시 관악구 관악로 145, 관악구보건소 (봉천동)",서울특별시 관악구 봉천동 1570-1 관악구청,37.4782697,126.9515261
서울특별시 양천구 목동서로 340 (신정동) 목동신시가지아파트9단지,서울특별시 양천구 신정동 312 목동신시가지아파트9단지,37.5185485,126.862431
"서울특별시 양천구 목동동로 130 (신정동, 목동신시가지아파트14단지)",서울특별시 양천구 신정동 329번지 목동신시가지아파트14단지,37.5161846,126.8703618
"서울특별시 양천구 목동동로 10 (신정동, 목동신시가지아파트11단지)",서울특별시 양천구 신정동 325번지 목동신시가지아파트11단지,37.5120645,126.8584313
"서울특별시 마포구 마포대로 지하 92, 공덕역 (도화동)",서울특별시 마포구 도화동 25-13 공덕역,37.5430224,126.9511933
"서울특별시 성동구 청계천로 546, 성동구도시관리공단 (마장동)",서울특별시 성동구 마장동 527-10 성동구도시관리공단,37.5717501,127.0369139
"서울특별시 강북구 솔샘로 159 벽산라이브파크아파트 제2관리사무소 (미아동, 벽산라이브파크)",서울특별시 강북구 미아동 1354 벽산라이브파크 벽산라이브파크아파트 제2관리사무소,37.6211556,127.0108376
"서울특별시 양천구 신정로14길 6 (신정동, 학마을아파트)",서울특별시 양천구 신정동 1293번지 학마을아파트,37.5080572,126.844329
"서울특별시 양천구 목동서로 38 (목동, 목동신시가지아파트1단지)",서울특별시 양천구 목동 901번지 목동신시가지아파트1단지,37.5396094,126.8793373
"서울특별시 양천구 목동서로 38 (목동, 목동신시가지아파트1단지)",서울특별시 양천구 목동 901번지 목동신시가지아파트1단지,37.5396094,126.8793373
"서울특별시 양천구 목동서로 38 (목동, 목동신시가지아파트1단지)",서울특별시 양천구 목동 901번지 목동신시가지아파트1단지,37.5396094,126.8793373
"서울특별시 양천구 목동동로 350 (목동, 목동신시가지아파트5단지)",서울특별시 양천구 목동 912번지 목동신시가지아파트5단지,37.5341159,126.8820828
서울특별시 동작구 보라매로 77 (신대방동),서울특별시 동작구 신대방동 344-23,37.4963103,126.9274168
서울특별시 동작구 보라매로 77 (신대방동),서울특별시 동작구 보라매로 77 (신대방동),37.4963037,126.9274255
서울특별시 동작구 대방동1길 22,서울특별시 동작구 대방동 391-62 서울대림초등학교,37.5006323,126.9257057
"서울특별시 동작구 흑석한강로 27 (흑석동, 흑석한강푸르지오)","서울특별시 동작구 흑석동 336 흑석한강푸르지오 (흑석동, 흑석한강푸르지오)",37.5032083,126.9654501
"서울특별시 동작구 흑석한강로 27 (흑석동, 흑석한강푸르지오)","서울특별시 동작구 흑석동 336 흑석한강푸르지오 (흑석동, 흑석한강푸르지오)",37.5032083,126.9654501
서울특별시 구로구 고척로27길 27 개봉1동치안센터 (개봉동),서울특별시 구로구 개봉동 416-168 개봉1치안센터 개봉1동치안센터,37.5031962,126.8469454
"서울특별시 은평구 은평로 195, 은평구종합청사 (녹번동)",서울특별시 은평구 녹번동 84번지 은평구종합청사,37.6026927,126.9288796
"서울특별시 은평구 은평로 195, 은평구 보건소 (녹번동)",서울특별시 은평구 녹번동 84번지 은평구 보건소,37.6026927,126.9288796
"서울특별시 구로구 항동로 42 (항동, 한양수자인 에듀힐즈)",서울특별시 구로구 항동 153 한양수자인 에듀힐즈,37.4780258,126.8256224
"서울특별시 성동구 왕십리로5길 3, 성수1가제2동 공공복합청사 4층 (성수동1가)",서울특별시 성동구 성수동1가 685번지 580호 성수1가제2동 공공복합청사,37.5485992,127.043217
"서울특별시 양천구 목동서로 100 (목동, 목동신시가지아파트3단지)",서울특별시 양천구 목동 903번지 목동신시가지아파트3단지,37.5343601,126.8729465
"서울특별시 성동구 왕십리로 16 (성수동1가, 트리마제)",서울특별시 성동구 성수동1가 718 트리마제,37.5388216,127.0450646
"서울특별시 마포구 증산로 87, 문화비출기지 (성산동)",서울특별시 마포구 성산동 670번지 문화비축기지,37.5713197,126.8939237
"서울특별시 마포구 증산로 87, 문화비축기지 (성산동)",서울특별시 마포구 성산동 670번지 문화비축기지,37.5713197,126.8939237
"서울특별시 마포구 증산로 87, 문화비축기지 (성산동)",서울특별시 마포구 성산동 670번지 문화비축기지,37.5713197,126.8939237
서울특별시 강동구 아리수로87길 32,서울특별시 강동구 강일동 227-1 고덕차량기지,37.5673772,127.1681755
서울특별시 강동구 양재대로89길 16,서울특별시 강동구 성내동 428-2 파크프라자,37.5269331,127.1347282
"서울특별시 강북구 오현로 45 (미아동, 꿈의숲 해링턴 플레이스)",서울특별시 강북구 미아동 1369 꿈의숲 해링턴 플레이스,37.6185185,127.0344267
"서울특별시 구로구 구일로4길 57, 구로제1동주민센터 (구로동)",서울특별시 구로구 구로동 685번지 213호 구로제1동주민센터,37.4951535,126.8783453
서울특별시 구로구 새말로 93 (구로동) 신도림태영타운,서울특별시 구로구 구로동 1267 신도림태영타운,37.5060878,126.8886475
"서울특별시 중랑구 사가정로71길 19 (면목동, 용마한신아파트)",서울특별시 중랑구 면목동 1077번지 1호 용마한신아파트,37.5813252,127.0959705
서울특별시 구로구 경인로 430,서울특별시 구로구 고척동 63-6 고척스카이돔,37.4989487,126.8671193
서울특별시 구로구 경인로 430,서울특별시 구로구 고척동 63-6 고척스카이돔,37.4989487,126.8671193
"서울특별시 강동구 고덕로80길 7, 서울강동경찰서 상일파출소 (상일동)",서울특별시 강동구 상일동 520-2 서울강동경찰서 상일파출소,37.5561874,127.1658617
서울특별시 강남구 역삼로107길 20-30 (대치동),서울특별시 강남구 대치동 78번지 24호,37.5024029,127.0692064
서울특별시 강동구 구천면로 557,서울특별시 강동구 상일동 476 명일중앙하이츠아파트,37.5506498,127.1598155
서울특별시 강동구 상암로 271,서울특별시 강동구 명일동 234 서울대명초등학교,37.5471636,127.1533175
서울특별시 강동구 성내로 25,서울특별시 강동구 성내동 540 강동구청,37.5300896,127.1236817
"서울특별시 구로구 경인로 382 (개봉동, 한마을아파트)",서울특별시 구로구 개봉동 476 한마을아파트,37.4952762,126.8625114
"서울특별시 구로구 오리로 1197 (오류동, 금강수목원아파트)",서울특별시 구로구 오류동 343 금강수목원아파트,37.4882891,126.8323854
서울특별시 구로구 서해안로24길 22 (오류동),서울특별시 구로구 오류동 191-1 오류남초등학교,37.4894431,126.8385306
서울특별시 구로구 경인로46길 13 (고척동),서울특별시 구로구 고척동 66-26 서울고원초등학교,37.497492,126.8657645
"서울특별시 은평구 백련산로 90, 은평병원 (응암동)",서울특별시 은평구 응암동 232번지 3호 은평병원,37.5940975,126.9229539
"서울특별시 은평구 백련산로 90, 은평병원 (응암동)",서울특별시 은평구 응암동 232번지 3호 은평병원,37.5940975,126.9229539
"서울특별시 은평구 백련산로 90, 은평병원 (응암동)",서울특별시 은평구 응암동 232번지 3호 은평병원,37.5940975,126.9229539
"서울특별시 은평구 백련산로 90, 은평병원 (응암동)",서울특별시 은평구 응암동 232번지 3호 은평병원,37.5940975,126.9229539
"서울특별시 은평구 백련산로 90, 은평병원 (응암동)",서울특별시 은평구 응암동 232번지 3호 은평병원,37.5940975,126.9229539
"서울특별시 은평구 백련산로 90, 은평병원 (응암동)",서울특별시 은평구 응암동 232번지 3호 은평병원,37.5940975,126.9229539
서울특별시 강서구 하늘길 76 (과해동),서울특별시 강서구 과해동 676번지,37.5618268,126.7986787
서울특별시 강서구 하늘길 76 (과해동),서울특별시 강서구 과해동 676번지,37.5618268,126.7986787
"서울특별시 동작구 사당로17길 52 (사당동, 대림아파트)","서울특별시 동작구 사당동 169-8 대림아파트 (사당동, 대림아파트)",37.4863707,126.9730551
"서울특별시 성동구 마장로42길 16 (마장동, 세림아파트)",서울특별시 성동구 마장동 784 세림아파트,37.5652973,127.0452055
"서울특별시 관악구 관악로 285 (봉천동, 성현동아아파트)",서울특별시 관악구 봉천동 1703번지 성현동아아파트,37.4895928,126.9555581
서울특별시 동작구 동작대로29길 118 사당5단지신동아아파트 (사당동),서울특별시 동작구 사당동 1137 신동아아파트 사당5단지신동아아파트 (사당동),37.4910209,126.9768725
서울특별시 동작구 동작대로29길 118 사당5단지신동아아파트 (사당동),서울특별시 동작구 사당동 1137 신동아아파트 사당5단지신동아아파트 (사당동),37.4910209,126.9768725
서울특별시 동작구 동작대로29길 118 사당5단지신동아아파트 (사당동),서울특별시 동작구 사당동 1137 신동아아파트 사당5단지신동아아파트 (사당동),37.4910209,126.9768725
서울특별시 동작구 동작대로29길 118 사당5단지신동아아파트 (사당동),서울특별시 동작구 사당동 1137 신동아아파트 사당5단지신동아아파트 (사당동),37.4910209,126.9768725
"서울특별시 도봉구 도봉로169길 31 (도봉동, 럭키아파트)",서울특별시 도봉구 도봉동 595번지 럭키아파트,37.6792256,127.0444181
"서울특별시 강동구 동남로 832, 한영외국어고등학교 (상일동)",서울특별시 강동구 상일동 166번지 한영중.고등학교,37.5487486,127.1574749
서울특별시 구로구 금오로 867 (천왕동),서울특별시 구로구 천왕동 272번지 서울남부교도소,37.4771553,126.8371942
서울특별시 구로구 고척로21가길 84-35 (개봉동),서울특별시 구로구 개봉동 50-8 에덴장애인종합복지관,37.5012238,126.8412627
서울특별시 마포구 독막로 268,서울특별시 마포구 대흥동 660 대흥동태영아파트,37.5447358,126.9425711
서울특별시 도봉구 해등로26길 20,서울특별시 도봉구 해등로26길 20 1동,37.6590827,127.0336337
서울특별시 도봉구 해등로26길 20,서울특별시 도봉구 해등로26길 20 1동,37.6590827,127.0336337
"서울특별시 서초구 서초대로54길 45, 서초구립중앙노인복지관 (서초동)",서울특별시 서초구 서초동 1666-17 서초구립중앙노인복지관,37.4923795,127.0168021
"서울특별시 강북구 삼각산로 143-1 수유벽산아파트 (수유동, 수유벽산아파트)",서울특별시 강북구 수유동 205 수유벽산아파트 수유벽산아파트,37.6423839,127.0190093
서울특별시 서대문구 이화여대길 50-5 (대현동),서울특별시 서대문구 이화여대길 50-5 (대현동),37.5594639,126.9461215
서울특별시 강북구 4.19로 123 (수유동),서울특별시 강북구 수유동 535-353 통일연구원,37.641689,127.0034584
서울특별시 강북구 4.19로 123 (수유동),서울특별시 강북구 수유동 535-353 통일연구원,37.641689,127.0034584
서울특별시 강북구 4.19로 123 (수유동),서울특별시 강북구 수유동 535-353 통일연구원,37.641689,127.0034584
"서울특별시 강남구 영동대로 513, 코엑스 (삼성동)",서울특별시 강남구 삼성동 159번지 코엑스,37.5125278,127.0588432
서울특별시 서대문구 가재울로 45 남가좌현대아파트,서울특별시 서대문구 남가좌동 376 현대아파트 남가좌현대아파트,37.5750016,126.9201331
서울특별시 서대문구 통일로26길 41 서부수도사업소,서울특별시 서대문구 홍제동 38-69 서부수도사업소 서부수도사업소,37.582873,126.9522592
서울특별시 서대문구 북아현로1길 50 단지입구 상황실 안,서울특별시 서대문구 북아현동 1011 아현역푸르지오 단지입구 상황실 안,37.5602206,126.9521019
서울특별시 서대문구 통일로 97 (미근동),서울특별시 서대문구 미근동 31-8 경찰청,37.5641833,126.9669352
서울특별시 서대문구 증가로 150 남가좌동 (남가좌동),서울특별시 서대문구 남가좌동 369-10 남가좌동,37.5787859,126.9201648
"서울특별시 서초구 양재대로12길 73-71, 만남의 광장 (원지동)",서울특별시 서초구 원지동 10번지 16호 만남의 광장,37.4372398,127.0590244
"서울특별시 강동구 성내로 45, 강동구보건소 (성내동)",서울특별시 강동구 성내동 541-2 강동구보건소,37.5292357,127.1255619
서울특별시 강북구 오현로 4 솔샘지구대 (미아동),서울특별시 강북구 미아동 860-146 솔샘지구대,37.6163262,127.0303889
"서울특별시 구로구 디지털로27다길 65, 구로 꿈마을도서관 B1호 (구로동)",서울특별시 구로구 구로동 777번지 1호 구로 꿈마을도서관,37.487228,126.8901057
서울특별시 마포구 월드컵로 212,서울특별시 마포구 성산동 370 마포구청,37.5662611,126.9019455
"서울특별시 구로구 고척로21나길 88-41, 미소들병원 (개봉동)",서울특별시 구로구 개봉동 43번지 1호 미소들병원,37.5029396,126.841155
"서울특별시 서초구 신반포로 194, 강남고속버스터미널 (반포동)",서울특별시 서초구 반포동 19번지 4호 서울고속버스터미널 경부선,37.5048883,127.0021086
"서울특별시 서초구 신반포로 194, 강남고속버스터미널 (반포동)",서울특별시 서초구 반포동 19번지 4호 서울고속버스터미널 경부선,37.5048883,127.0021086
"서울특별시 서초구 신반포로 194, 강남고속버스터미널 (반포동)",서울특별시 서초구 반포동 19-4 강남고속버스터미널 경부선,37.5055159,127.0070801
"서울특별시 서초구 신반포로 194, 강남고속버스터미널 (반포동)",서울특별시 서초구 반포동 19번지 4호 서울고속버스터미널 경부선,37.5048883,127.0021086
"서울특별시 서초구 신반포로 194, 강남고속버스터미널 (반포동)",서울특별시 서초구 반포동 19번지 4호 서울고속버스터미널 경부선,37.5048883,127.0021086
"서울특별시 서초구 양재대로12길 73-71, 만남의 광장 (원지동)",서울특별시 서초구 원지동 10-16 만남의 광장,37.4600891,127.0421643
서울특별시 강동구 천호대로 1477,서울특별시 강동구 상일동 325-1 서울상일초등학교,37.5471104,127.1723253
서울특별시 마포구 마포대로 92 (도화동),서울특별시 마포구 도화동 25-13 경의선공덕역,37.5430224,126.9511933
서울특별시 마포구 서강로 118 (노고산동),서울특별시 마포구 서강로 118 (노고산동),37.5527051,126.9348083
서울특별시 마포구 양화로 188 (동교동),서울특별시 마포구 동교동 190-1 경의선 홍대입구역,37.5595395,126.9247978
서울특별시 마포구 신촌로 지하 90 2호선 신촌역,서울특별시 마포구 신촌로 지하90 (2호선 신촌역),37.55517498,126.9368881
서울특별시 마포구 신촌로 지하 270 2호선 아현역,서울특별시 마포구 아현동 354-23 아현역 2호선 아현역,37.5566955,126.9548271
서울특별시 마포구 마포대로 지하 100 6호선 공덕역,서울특별시 마포구 공덕동 423-29 공덕역 6호선 공덕역,37.5445006,126.9511999
서울특별시 마포구 독막로 지하 165 6호선 광흥창역,서울특별시 마포구 창전동 145-17 광흥창역 6호선 광흥창역,37.5474844,126.9324657
서울특별시 마포구 월드컵로 지하 190 6호선 마포구청역,서울특별시 마포구 성산동 592 마포구청역 6호선 마포구청역,37.5634262,126.9033573
